Chip Peptide FC LFC FCEd FCP ChangePercentage totalMean totalMeanLFC totalGeoMean totalGeoMeanLFC
2 FGFR2_762_774 4.07666506947772 2.0273894328008373 1.382577239168909 407.66650694777195 307.66650694777195 4.175936080871434 2.057600210031062 4.162932626926785 2.057600210031062
2 FGFR3_753_765 4.495916852264291 2.1686153545234284 1.4646090063961112 449.59168522642915 349.5916852264292 4.933401904703056 2.2995063449507547 4.922892871301127 2.2995063449507547
2 FRK_380_392 8.554097787107496 3.0966156996351817 1.3994089154710072 855.4097787107496 755.4097787107497 9.560859983564777 3.2528881965000274 9.53272181747983 3.2528881965000274
2 GAB1_622_632 6.435 2.685940148445977 1.9211246036775689 643.5 543.5 7.169434389140271 2.8275483543711126 7.098668063291164 2.8275483543711126
2 GAB2_638_648 4.0696969696969685 2.0249213751816266 1.7674803004320359 406.9696969696968 306.9696969696969 3.4200348086606747 1.7594790261543534 3.385758392200887 1.759479026154353
2 GSK3B_210_222_C218S 2.5637030247479378 1.3582291521525844 1.3112695094192386 256.3703024747938 156.3703024747938 2.75305770471277 1.4585268761768198 2.748275961510305 1.45852687617682
2 HAVR2_257_267 10.823246010237883 3.43606133902073 1.4930153430955717 1082.3246010237883 982.3246010237883 12.314987185650201 3.611267329771691 12.220804275208469 3.6112673297716915
2 INSR_992_1004 0.6747703943814155 -0.5675314182626163 0.8892874096280188 67.47703943814155 -32.52296056185845 0.8180565901912273 -0.3088797715550025 0.8072683462227426 -0.308879771555003
2 IRS1_890_902 6.167403314917126 2.624663193876361 1.5152608294986138 616.7403314917126 516.7403314917127 6.347548172259904 2.6658951822132106 6.3462096502897545 2.6658951822132106
2 IRS2_626_638 8.587216704863762 3.102190599726393 1.4994437365618407 858.7216704863762 758.7216704863761 8.817821518203639 3.1397857248659373 8.813931747586796 3.139785724865938
2 JAK1_1027_1039 15.6575 3.9687819738300467 1.7214788937387309 1565.75 1465.7500000000002 15.570359987891536 3.960710918093142 15.57014978479537 3.9607109180931412
2 JAK2_563_577 10.259134973900073 3.3588371863122486 1.593311164728214 1025.9134973900073 925.9134973900073 11.217234869429728 3.4843032668190355 11.191280917495721 3.484303266819036
2 JAK3_974_986 5.687878787878788 2.507890720585059 1.460521993021482 568.7878787878789 468.7878787878789 7.044770969353738 2.8018962031130905 6.973564174576474 2.8018962031130905
2 K2C6B_53_65 4.463147410358566 2.1580614572017334 1.4115592246616244 446.3147410358566 346.31474103585657 5.075561296233678 2.33537721232546 5.046829025218874 2.33537721232546
2 K2C8_425_437 9.265973254086182 3.2119425180874677 1.8760140502421137 926.5973254086182 826.5973254086182 13.94001510614652 3.748361200994405 13.43906814429724 3.748361200994405
2 KIT_930_942_C942S 25.02791103358046 4.645465975715355 1.8547157950319029 2502.791103358046 2402.791103358046 27.56648537879738 4.781299264256627 27.49884776754772 4.781299264256627
2 KSYK_518_530 3.466522678185745 1.793489198749429 1.5735590229341474 346.6522678185745 246.65226781857453 3.4919688105623816 1.8017533409755948 3.4864368275727897 1.801753340975595
2 LAT_194_206 3.338578680203045 1.7392340405906879 1.3334383079796917 333.8578680203045 233.8578680203045 3.417039978109486 1.7699043343585699 3.4103134204305006 1.7699043343585699
2 LAT_249_261 9.229589951976358 3.206266553895846 1.4803713158469105 922.9589951976358 822.9589951976358 9.390403244406045 3.2262749211171635 9.358484502774886 3.2262749211171635
2 LCK_387_399 10.572291582762789 3.402216214915624 1.613017664085293 1057.229158276279 957.2291582762789 11.88696048981906 3.566497145645284 11.847388232628157 3.5664971456452843
2 LYN_391_403 13.947552447552452 3.801940071308774 1.8578479708711206 1394.7552447552453 1294.755244755245 14.413282180974718 3.8452942958001732 14.37304962988272 3.8452942958001732
2 MAPK3_198_210_C203S 6.588636363636363 2.719979904536737 1.8907922096547156 658.8636363636363 558.8636363636363 7.60471952971953 2.9158705709910446 7.546828925466996 2.9158705709910446
2 MBP_259_271 2.3145539906103285 1.210734216152073 1.603319091446405 231.45539906103286 131.45539906103286 1.4965627846878229 0.39780901027578053 1.3175055235520945 0.3978090102757806
2 MET_1227_1239 10.944656488549617 3.4521547693657375 1.6506744156280755 1094.4656488549617 994.4656488549617 11.404571772485562 3.5094306312891512 11.387906368624641 3.5094306312891512
2 MET_1228_1240 10.40790742526519 3.379608129839644 1.7877360794768282 1040.790742526519 940.790742526519 10.834805743062253 3.4369933862677846 10.830240583344022 3.436993386267785
2 MK01_180_192 3.19091967403958 1.6739722916873117 1.4165567228902154 319.091967403958 219.09196740395802 3.953943338351043 1.9687148560679915 3.9141928977738183 1.9687148560679915
2 MK03_199_208 3.902702702702703 1.9644735663708586 1.4761910981852915 390.27027027027026 290.27027027027026 4.5839761107541115 2.188163273356996 4.557249234843846 2.1881632733569965
2 MK07_212_224 7.481481481481482 2.9033239805883264 1.9591528202760036 748.1481481481482 648.1481481481482 7.075542564776346 2.8195816378328833 7.059576491191212 2.8195816378328833
2 MK08_181_191 4.62271540469974 2.2087405464659593 1.5732104787248435 462.27154046997396 362.27154046997396 5.001798999013257 2.320316589514174 4.9944180660901045 2.320316589514174
2 MK10_216_228 5.755336617405583 2.5249003109916526 1.5583125363376613 575.5336617405584 475.53366174055833 5.706982916181889 2.5122759200600266 5.705193901778422 2.512275920060027
2 MK12_178_190 4.864332603938731 2.2822418779689206 1.7342813688725 486.4332603938731 386.4332603938732 5.207971184164825 2.373832582829746 5.183162348108089 2.373832582829746
2 MK12_180_189_M182B 4.345132743362832 2.1194002518995054 1.6853890923148365 434.5132743362832 334.5132743362832 5.3065653703432165 2.386146536118797 5.227591960861128 2.3861465361187966
2 MK14_177_187 3.934823091247674 1.9762987739495288 1.5915542888697682 393.4823091247674 293.4823091247674 4.456349801552048 2.149219697849834 4.435878031551808 2.149219697849834
2 MPZL1_236_246 26.43841950399328 4.724564029603452 1.8608555784517775 2643.841950399328 2543.841950399328 29.45594225431622 4.876151811497303 29.367566353172496 4.876151811497303
2 NCF1_313_325 3.5345911949685527 1.82154336493657 1.4368288073062527 353.4591194968553 253.45911949685532 4.096731145288304 2.024304392997739 4.067956897389305 2.024304392997739
2 NPT2A_501_513 3.079406631762653 1.6226523860228195 1.3659179261872718 307.9406631762653 207.9406631762653 3.5256124996772358 1.7952230693854763 3.4706913451258488 1.7952230693854767
2 NTRK2_696_708 7.832304900181488 2.969436928043981 1.5209615107442374 783.2304900181488 683.2304900181488 8.159788653013916 3.0244435662320477 8.136698684184687 3.0244435662320477
2 P85A_600_612 81.49447077409164 6.348630273772151 2.3867266097917055 8149.447077409164 8049.447077409164 72.87966634177063 6.147383013597919 70.88374946692723 6.147383013597918
2 PAXI_24_36 21.690967741935488 4.439022515133416 1.6876773815287296 2169.0967741935488 2069.0967741935488 23.040625311833768 4.518855318882761 22.92508724123907 4.518855318882762
2 PDCD1_221_229_FS219_220KK 3.2614555256064697 1.7055159555411539 1.3325057225165498 326.145552560647 226.14555256064696 5.197893702510844 2.3012409364779067 4.928815359103989 2.3012409364779067
2 PDPK1_2_14 14.028822495606331 3.8103220168144807 1.6630922509308217 1402.882249560633 1302.882249560633 13.853658322610343 3.7914542203010484 13.84654583071141 3.7914542203010484
2 PDPK1_369_381 11.000000000000002 3.4594316186372973 1.7899514278220054 1100.0000000000002 1000.0000000000002 10.942501504404548 3.451751665308358 10.941598864441204 3.451751665308358
2 PECA1_706_718 16.008728179551124 4.000786791752289 1.6150797910765868 1600.8728179551124 1500.8728179551122 17.4940379868123 4.125027534879845 17.448456735901487 4.1250275348798455
2 PGFRB_1002_1014 16.287698412698415 4.025710848340637 1.9473688629472334 1628.7698412698414 1528.7698412698414 16.77591036414566 4.065850361582265 16.747227374843067 4.065850361582265
2 PGFRB_1014_1028 7.928376161837071 2.9870254128199134 1.5846687857558481 792.837616183707 692.837616183707 7.982948776356878 2.994262042271293 7.968245196468679 2.994262042271293
2 PGFRB_572_584 16.99113686722345 4.086710480536828 1.6018287918962595 1699.113686722345 1599.113686722345 19.064812544305916 4.2457359371353425 18.97115929744277 4.245735937135342
2 PGFRB_709_721 11.247941445562672 3.4915890840604984 1.7996938495899912 1124.7941445562672 1024.7941445562672 12.26899960386661 3.6143293381385897 12.246769529631813 3.6143293381385893
2 PGFRB_768_780 8.739311783107402 3.12751967261012 1.7486642046887313 873.9311783107402 773.9311783107403 10.323197954251139 3.3438811273708136 10.153330457562342 3.3438811273708136
2 PGFRB_771_783 13.67080745341615 3.7730265517769404 1.9009225305217852 1367.080745341615 1267.080745341615 14.149104564091777 3.821754566515415 14.140434700029909 3.8217545665154153
2 PLCG1_1246_1258 2.848547717842324 1.5102265739171399 1.4741731018504665 284.8547717842324 184.85477178423244 3.60591356459457 1.7932526521121468 3.4659543480541357 1.7932526521121466
2 PP2AB_297_309 1.7171464330413018 0.7800130732448358 1.1992812774389 171.71464330413016 71.71464330413018 2.0421854807958684 1.0166323602846203 2.0231907698259013 1.0166323602846201
2 PRGR_786_798 15.937837837837835 3.9943840183056034 2.050197178846756 1593.7837837837835 1493.7837837837835 19.088516694132238 4.215258807596647 18.57459446039496 4.215258807596647
2 PRRX2_202_214 10.40530536705737 3.379247399708306 1.684786224917196 1040.530536705737 940.530536705737 12.499332844159268 3.63107110629048 12.389715084036261 3.63107110629048
2 PTN11_539_551 3.0639639639639644 1.6153993294703737 1.368104702523251 306.3963963963964 206.39639639639645 2.8450510849058874 1.5027751384924668 2.8338730651293678 1.502775138492467
2 PTN11_57_67 12.529942196531794 3.647307854082708 1.57432818178354 1252.9942196531795 1152.9942196531795 13.91109681901682 3.790697429972485 13.839284293310286 3.7906974299724845
2 PTN11_580_590 16.5609243697479 4.049711295890826 1.7040698887038537 1656.0924369747902 1556.0924369747902 17.9489782680166 4.16337348118344 17.918444298891803 4.163373481183441
2 PTN6_531_541 7.149840299958338 2.837911017970576 1.3509633409776485 714.9840299958338 614.9840299958338 7.7704653832799035 2.9555228238166213 7.7571291621091465 2.9555228238166213
2 PTN6_558_570 17.42364917776038 4.122974905925762 1.737480488578425 1742.364917776038 1642.364917776038 17.286166753066688 4.111497389423212 17.285583378329765 4.111497389423212
2 RAF1_332_344 6.104630611523506 2.609904001020033 1.454833224804647 610.4630611523506 510.4630611523506 9.033342139185299 3.1311113522595986 8.761095952344464 3.131111352259599
2 RASA1_453_465 8.441182266009854 3.077445075929833 1.4676064503140696 844.1182266009854 744.1182266009853 9.798417885804412 3.2835563834904087 9.737533479813624 3.2835563834904096
2 RB_804_816 5.008620689655172 2.3244133582769573 1.6256793921452042 500.86206896551715 400.86206896551715 5.004104555959191 2.3222506384737267 5.001117975855854 2.3222506384737267
2 RET_1022_1034 18.25484072454716 4.190207176045348 1.7081836255332454 1825.4840724547162 1725.4840724547166 19.136538783210188 4.254599607917963 19.088073627983267 4.254599607917962
2 RON_1346_1358 11.474761255115965 3.520392231999788 1.928924921863612 1147.4761255115964 1047.4761255115964 12.293893520252237 3.6172020057171785 12.271179363870155 3.6172020057171785
2 STAT2_684_696 2.7401746724890823 1.4542678607411905 1.46741736603251 274.01746724890825 174.01746724890822 3.7023131113432877 1.811848441715384 3.5109183413766054 1.8118484417153842
2 STAT4_714_726 15.399553571428568 3.9448166231048387 2.281019831642839 1539.9553571428567 1439.9553571428569 26.66737255799756 4.4643826426292055 22.07562904026314 4.464382642629205
2 TEC_512_524 6.044147157190636 2.5955387863076167 1.5387160166926697 604.4147157190637 504.4147157190636 7.240772210840466 2.8453471659750664 7.1867881829957225 2.8453471659750664
2 TYK2_1048_1060 6.3754152823920265 2.672519319435678 1.5931419714547301 637.5415282392026 537.5415282392026 6.345579425171873 2.660317005376572 6.3217194224575355 2.660317005376572
2 TYRO3_679_691 4.4711743772242 2.1606538125436767 1.4569491359237676 447.11743772242 347.11743772242 4.430928997095434 2.1425070182776986 4.415286388232978 2.1425070182776977
2 VGFR1_1040_1052 5.234188034188034 2.3879657530290213 1.689292461937531 523.4188034188035 423.4188034188034 6.882278751843969 2.74790375606538 6.717403802456599 2.7479037560653796
2 VGFR2_1046_1058 3.7632468996617816 1.911977945061535 1.470366339008 376.32468996617814 276.32468996617814 4.836141199076319 2.24803496898358 4.75035380507275 2.2480349689835806
2 VGFR2_1168_1180 2.9813445969728973 1.57596313803002 1.2743542959060696 298.13445969728974 198.13445969728974 3.32233319074581 1.7281917318837736 3.313122924865601 1.7281917318837736
2 VGFR2_944_956 2.908256880733945 1.5401547053624811 1.458080538336 290.82568807339453 190.8256880733945 3.0913743962799924 1.6073940147824677 3.0470095352718154 1.6073940147824677
2 VGFR2_989_1001 16.242792961437665 4.0217278213246805 1.604294589126165 1624.2792961437665 1524.2792961437663 17.080135504143218 4.09332373452234 17.069202318708776 4.09332373452234
2 VGFR3_1061_1073 5.70548604427334 2.512349793401622 1.5852119688919868 570.548604427334 470.54860442733394 7.571446190031939 2.8399596152322344 7.1600001376851985 2.8399596152322344
2 VINC_815_827 2.1355371900826445 1.0945990225319675 1.3115967141041593 213.55371900826447 113.55371900826445 3.6046500879516223 1.7545112336194222 3.3741198827799646 1.7545112336194224
2 VISTA_260_270 2.355288461538462 1.235903763254397 1.233433950623443 235.5288461538462 135.52884615384616 2.912990353649681 1.52690246010857 2.8816646631804166 1.5269024601085701
2 YES_420_432 13.707225523928681 3.776864680013481 1.6385682561060997 1370.722552392868 1270.7225523928682 14.358904094064108 3.840121986299003 14.321612039814324 3.840121986299003
2 ZAP70_485_497 10.66182572614108 3.4143826005751947 1.6585155433908034 1066.182572614108 966.182572614108 10.680986019974 3.4137437392329333 10.657105449028611 3.4137437392329333
3 ACHD_383_395 3.356589147286822 1.7469959593034714 1.7651166101048834 335.6589147286822 235.6589147286822 3.1510736253989893 1.654248924511983 3.147592824396482 1.6542489245119831
3 AKT1_170_182 2.9084249084249083 1.5402380562231053 1.6513084244291083 290.8424908424908 190.84249084249086 3.81965241965242 1.86158582933394 3.634069043018923 1.8615858293339398
3 AKT1_309_321_C310S 2.21598272138229 1.1479466323468186 1.2781587391409732 221.598272138229 121.59827213822898 2.117086545016457 1.0812783478837422 2.115910123200812 1.0812783478837418
3 AKT1_320_332 6.636 2.7303138862937764 1.8432454326562553 663.6 563.6 7.714807925767827 2.936071234984929 7.653243144456878 2.936071234984929
3 ANXA1_14_26 8.730223123732252 3.1260185261787123 1.5991383837539122 873.0223123732252 773.0223123732252 9.31717500058754 3.2184225474858197 9.30768603901157 3.21842254748582
3 ANXA2_17_29 18.578947368421048 4.215596859827595 3.1296930830482537 1857.8947368421047 1757.8947368421052 22.217736680811154 4.357691559750395 20.50198310696679 4.357691559750395
3 ARAF_297_307 8.656637168141593 3.1138066920352396 1.9120200663715616 865.6637168141593 765.6637168141593 7.265880385314536 2.8453054172084813 7.186580214442 2.845305417208481
3 BTLA_252_262 11.824451410658307 3.5637013469102277 1.992814913322675 1182.4451410658307 1082.4451410658307 12.416480900005551 3.632998802066579 12.406281000064661 3.632998802066579
3 C1R_199_211 1.0352422907488987 0.049968459274084776 1.0161259947132466 103.52422907488987 3.524229074889866 1.2873877773412343 0.3157920321625592 1.244694796806375 0.315792032162559
3 CALM_95_107 3.749460043196545 1.9066828491842434 1.6097584266389546 374.9460043196545 274.9460043196545 5.032226770204619 2.2966610461601844 4.913193456432556 2.2966610461601844
3 CBL_693_705 8.07986111111111 3.014330493963036 2.234367273318699 807.9861111111111 707.9861111111112 7.161150846188774 2.828705639073698 7.104364676633897 2.8287056390736987
3 CD28_185_197 4.987903225806453 2.3184334745894946 2.0413954176095226 498.7903225806453 398.7903225806453 3.8528247389456207 1.8899322890242851 3.706178298923171 1.8899322890242853
3 CD28_203_215 3.3953136810279667 1.7635448661219248 1.3799370157085948 339.53136810279665 239.53136810279668 3.5511271099450386 1.8226082293828225 3.537201067324136 1.822608229382822
3 CD3E_182_194 15.555754590237346 3.9593764747926707 1.7336462225401443 1555.5754590237345 1455.5754590237345 14.018888432803012 3.8042804373621384 13.970196782080208 3.804280437362139
3 CD3E_193_205 6.979811574697173 2.8031880903146984 1.7358805034603095 697.9811574697173 597.9811574697173 7.170064649514078 2.827695186636997 7.099390576733153 2.8276951866369964
3 CD3Z_105_117 27.403647116806315 4.7762960073132925 1.9082771671196894 2740.3647116806314 2640.3647116806314 25.274583832846897 4.652490154690779 25.150063799621794 4.652490154690778
3 CD3Z_117_129 68.52525252525253 6.098563834483589 4.207346081390685 6852.525252525253 6752.525252525253 60.20203222703223 5.901098413313235 59.75959283082672 5.901098413313236
3 CD3Z_135_147 13.59270998415214 3.7647612103697052 2.053499767134618 1359.270998415214 1259.270998415214 12.021050891071777 3.580053689752116 11.959239042686827 3.5800536897521154
3 CD3Z_77_89 6.91899852724595 2.7905632337674655 1.758439744577688 691.899852724595 591.8998527245949 7.848988817588948 2.967113029069016 7.8196987476899125 2.967113029069016
3 CD70_9_21_C17S 3.129129129129129 1.6457611952072453 1.3884791958012404 312.9129129129129 212.9129129129129 3.3441468187240266 1.729953158821054 3.3171704801783854 1.7299531588210542
3 CDK1_9_21 15.996324655436446 3.999668561845411 1.6727845818790525 1599.6324655436447 1499.6324655436447 14.508843596462961 3.852602888443348 14.446047243018173 3.8526028884433483
3 CDK2_8_20 15.135002139495077 3.919816973993239 1.606546057145199 1513.5002139495077 1413.5002139495077 14.474659785933639 3.852604544844343 14.44606382896329 3.852604544844344
3 CDK4_11_23 19.76538060479666 4.304903831039875 2.0305058769581446 1976.538060479666 1876.5380604796665 18.677903990733732 4.217697263429845 18.606015950101312 4.217697263429845
3 CTNB1_79_91 15.608378870673954 3.964248797693768 2.1753786484463307 1560.8378870673955 1460.8378870673953 15.145578867929883 3.9136297006052665 15.070231779765805 3.9136297006052665
3 DCX_67_79 7.533642691415313 2.9133476101969897 1.9635285310764727 753.3642691415313 653.3642691415313 7.80785618483144 2.962959440336723 7.797217834501538 2.962959440336724
3 DYR1A_312_324 5.535842293906811 2.468802843798451 1.7269307522011192 553.584229390681 453.58422939068106 5.3398932341247844 2.4094302358118296 5.3126447169058855 2.4094302358118296
3 EGFR_1165_1177 1.818012422360248 0.862362057406771 1.1751015785476735 181.80124223602482 81.80124223602479 1.5965259895911603 0.6453900617767374 1.564162131953136 0.6453900617767372
3 EGFR_1190_1202 1.9160079051383399 0.9381035134124822 1.220467072345769 191.600790513834 91.600790513834 2.072828887220422 1.0363782621304825 2.05107217862451 1.0363782621304825
3 EPHA1_774_786 19.008946322067594 4.248606659590394 1.809799182095942 1900.8946322067593 1800.8946322067593 18.09467078375477 4.175750227711572 18.07282623268734 4.175750227711572
3 EPHA2_765_777 18.11796067977341 4.179348672636258 1.7176933254033782 1811.7960679773412 1711.7960679773412 17.554009632974353 4.133340760326286 17.549290018612883 4.133340760326285
3 EPHA7_607_619 22.447513812154693 4.488483762147883 1.8811568173285105 2244.7513812154693 2144.7513812154693 24.64513866072231 4.619330503064794 24.578594313339444 4.619330503064794
3 EPHB1_771_783 16.78394083465399 4.0690095922561165 1.788791204416175 1678.394083465399 1578.3940834653988 16.456346228722804 4.039965729401654 16.44943047273107 4.039965729401654
3 EPOR_361_373 22.457425742574255 4.489120658366248 1.8547093244154669 2245.7425742574255 2145.7425742574255 22.4367763853905 4.487016401795432 22.424694127011783 4.487016401795432
3 EPOR_419_431 27.199625701809108 4.765514893353443 1.9688687489746088 2719.962570180911 2619.962570180911 29.623513206189617 4.885041568436575 29.54908533018893 4.885041568436575
3 ERBB2_1241_1253 6.413953488372094 2.6812138919245205 1.617478142281232 641.3953488372094 541.3953488372096 5.789083425737082 2.5280091288622484 5.7677519820131655 2.528009128862248
3 ERBB2_870_882 5.252328535139712 2.392957160174597 1.5343959665257372 525.2328535139712 425.23285351397124 5.293800324955076 2.3951898204665407 5.260463132946306 2.3951898204665407
3 FAK1_569_581 6.415730337078652 2.681613504396445 1.6589150163172603 641.5730337078652 541.5730337078653 6.260865839801679 2.645974466009385 6.259183472790155 2.6459744660093856
3 FAK2_572_584 6.192186153404194 2.6304488433421733 1.4356948043864828 619.2186153404193 519.2186153404193 5.3166347284666795 2.376841492016497 5.193983719892558 2.3768414920164975
3 FER_707_719 14.966046887631364 3.9036212949908764 1.7040263181298259 1496.6046887631364 1396.6046887631364 14.935315811707483 3.8942603795654995 14.869254169097122 3.8942603795655
3 FES_706_718 19.457449527216966 4.282250709652709 1.6900023913128455 1945.7449527216966 1845.7449527216966 18.087120863261056 4.1695383897200715 17.995177027401766 4.169538389720072
3 FGFR1_761_773 3.908659549228945 1.9666739289533322 1.4927194076042565 390.8659549228945 290.86595492289456 4.170825488687344 2.05451872018116 4.15405040015334 2.05451872018116
3 FGFR2_762_774 3.8271728271728263 1.9362790515878858 1.3695678633625086 382.7172827172826 282.7172827172826 4.175936080871434 2.057600210031062 4.162932626926785 2.057600210031062
3 FGFR3_753_765 5.061930783242259 2.339687780195363 1.5350619455769519 506.1930783242259 406.1930783242259 4.933401904703056 2.2995063449507547 4.922892871301127 2.2995063449507547
3 FRK_380_392 10.205458176170398 3.351269048806315 1.4522611203791704 1020.5458176170398 920.5458176170398 9.560859983564777 3.2528881965000274 9.53272181747983 3.2528881965000274
3 GAB1_622_632 8.638009049773755 3.110698828012506 2.5100610926287072 863.8009049773755 763.8009049773755 7.169434389140271 2.8275483543711126 7.098668063291164 2.8275483543711126
3 GAB2_638_648 3.303571428571429 1.7240265384587081 1.7179367936629901 330.3571428571429 230.3571428571429 3.4200348086606747 1.7594790261543534 3.385758392200887 1.759479026154353
3 GSK3B_210_222_C218S 2.9608585858585856 1.566015587323129 1.401394645685775 296.08585858585855 196.08585858585857 2.75305770471277 1.4585268761768198 2.748275961510305 1.45852687617682
3 HAVR2_257_267 14.458459062562865 3.8538418974350126 1.5882470825509634 1445.8459062562865 1345.8459062562863 12.314987185650201 3.611267329771691 12.220804275208469 3.6112673297716915
3 INSR_992_1004 0.7805255023183927 -0.3574823243533496 0.9224500049666542 78.05255023183926 -21.94744976816073 0.8180565901912273 -0.3088797715550025 0.8072683462227426 -0.308879771555003
3 IRS1_890_902 6.4069456812110435 2.6796367592270594 1.6082864624146727 640.6945681211043 540.6945681211042 6.347548172259904 2.6658951822132106 6.3462096502897545 2.6658951822132106
3 IRS2_626_638 9.186703410265244 3.199547252495214 1.553994978320852 918.6703410265244 818.6703410265244 8.817821518203639 3.1397857248659373 8.813931747586796 3.139785724865938
3 JAK1_1027_1039 15.46267087276551 3.9507176329138636 1.7648453375575162 1546.2670872765511 1446.2670872765511 15.570359987891536 3.960710918093142 15.57014978479537 3.9607109180931412
3 JAK2_563_577 11.273722627737225 3.4948920726671098 1.675019729941089 1127.3722627737225 1027.3722627737225 11.217234869429728 3.4843032668190355 11.191280917495721 3.484303266819036
3 JAK3_974_986 7.564952638700947 2.919331050303855 1.608002688686924 756.4952638700947 656.4952638700946 7.044770969353738 2.8018962031130905 6.973564174576474 2.8018962031130905
3 K2C6B_53_65 5.784219001610305 2.532122176520666 1.5564456735657737 578.4219001610305 478.4219001610305 5.075561296233678 2.33537721232546 5.046829025218874 2.33537721232546
3 K2C8_425_437 14.546979865771812 3.8626477576470353 2.5504870071030865 1454.6979865771812 1354.6979865771812 13.94001510614652 3.748361200994405 13.43906814429724 3.748361200994405
3 KIT_930_942_C942S 29.64751552795031 4.889839306380888 1.9425362416620353 2964.7515527950313 2864.7515527950313 27.56648537879738 4.781299264256627 27.49884776754772 4.781299264256627
3 KSYK_518_530 3.745098039215686 1.9050034860642526 1.6469690351714799 374.50980392156856 274.50980392156856 3.4919688105623816 1.8017533409755948 3.4864368275727897 1.801753340975595
3 LAT_194_206 3.2 1.6780719051126374 1.3462317098586656 320 220.00000000000003 3.417039978109486 1.7699043343585699 3.4103134204305006 1.7699043343585699
3 LAT_249_261 8.526403031020603 3.091937251069191 1.4895301765794016 852.6403031020603 752.6403031020602 9.390403244406045 3.2262749211171635 9.358484502774886 3.2262749211171635
3 LCK_387_399 12.279343926191698 3.618161575814109 1.6955224140097518 1227.9343926191698 1127.9343926191698 11.88696048981906 3.566497145645284 11.847388232628157 3.5664971456452843
3 LYN_391_403 15.92004048582996 3.992772099652834 1.9460543659481182 1592.004048582996 1492.004048582996 14.413282180974718 3.8452942958001732 14.37304962988272 3.8452942958001732
3 MAPK3_198_210_C203S 7.351648351648351 2.8780677604427645 2.2170260115834095 735.1648351648352 635.1648351648352 7.60471952971953 2.9158705709910446 7.546828925466996 2.9158705709910446
3 MBP_259_271 0.6462882096069866 -0.6297504224679946 0.7017215015788741 64.62882096069866 -35.37117903930133 1.4965627846878229 0.39780901027578053 1.3175055235520945 0.3978090102757806
3 MET_1227_1239 10.982035928143713 3.457073631121003 1.6758412544862589 1098.2035928143712 998.2035928143713 11.404571772485562 3.5094306312891512 11.387906368624641 3.5094306312891512
3 MET_1228_1240 11.14950980392157 3.478908377320159 1.8819632568907643 1114.950980392157 1014.9509803921569 10.834805743062253 3.4369933862677846 10.830240583344022 3.436993386267785
3 MK01_180_192 4.2850971922246215 2.0993279271266387 1.6713664490094033 428.50971922246214 328.50971922246214 3.953943338351043 1.9687148560679915 3.9141928977738183 1.9687148560679915
3 MK03_199_208 4.9160636758321266 2.297503602490942 1.6201722999471713 491.60636758321266 391.6063675832127 4.5839761107541115 2.188163273356996 4.557249234843846 2.1881632733569965
3 MK07_212_224 7.325503355704699 2.872927894528629 2.1532082789563303 732.5503355704699 632.55033557047 7.075542564776346 2.8195816378328833 7.059576491191212 2.8195816378328833
3 MK08_181_191 5.181506849315068 2.3733717133367196 1.6855683005133637 518.1506849315068 418.1506849315069 5.001798999013257 2.320316589514174 4.9944180660901045 2.320316589514174
3 MK10_216_228 5.513605442176871 2.462996030681177 1.6071406052516022 551.3605442176871 451.3605442176871 5.706982916181889 2.5122759200600266 5.705193901778422 2.512275920060027
3 MK12_178_190 5.942028985507247 2.570955642727277 1.9513136385998402 594.2028985507247 494.2028985507246 5.207971184164825 2.373832582829746 5.183162348108089 2.373832582829746
3 MK12_180_189_M182B 5.0031347962382435 2.3228323224574763 1.8970223424710408 500.3134796238244 400.3134796238244 5.3065653703432165 2.386146536118797 5.227591960861128 2.3861465361187966
3 MK14_177_187 4.9788359788359795 2.315808488507465 1.8170590756091842 497.88359788359793 397.88359788359793 4.456349801552048 2.149219697849834 4.435878031551808 2.149219697849834
3 MPZL1_236_246 31.86277001270648 4.993799788928235 2.020746976071572 3186.2770012706483 3086.2770012706483 29.45594225431622 4.876151811497303 29.367566353172496 4.876151811497303
3 NCF1_313_325 4.031746031746031 2.011404763272249 1.5423343390818878 403.1746031746031 303.17460317460313 4.096731145288304 2.024304392997739 4.067956897389305 2.024304392997739
3 NPT2A_501_513 3.058365758754864 1.6127609530647282 1.4175252803349516 305.8365758754864 205.8365758754864 3.5256124996772358 1.7952230693854763 3.4706913451258488 1.7952230693854767
3 NTRK2_696_708 7.614814814814816 2.928808952143048 1.5680114260326043 761.4814814814815 661.4814814814815 8.159788653013916 3.0244435662320477 8.136698684184687 3.0244435662320477
3 P85A_600_612 86.78898305084745 6.439440014208503 2.4384504087050334 8678.898305084746 8578.898305084746 72.87966634177063 6.147383013597919 70.88374946692723 6.147383013597918
3 PAXI_24_36 26.353850400220814 4.719941855515851 1.7743895311553288 2635.3850400220813 2535.3850400220813 23.040625311833768 4.518855318882761 22.92508724123907 4.518855318882762
3 PDCD1_221_229_FS219_220KK 7.309904153354633 2.869852489845771 1.6920208224159998 730.9904153354634 630.9904153354634 5.197893702510844 2.3012409364779067 4.928815359103989 2.3012409364779067
3 PDPK1_2_14 13.24729632299928 3.7276260410225053 1.652843427015911 1324.729632299928 1224.729632299928 13.853658322610343 3.7914542203010484 13.84654583071141 3.7914542203010484
3 PDPK1_369_381 11.078104993597952 3.4696392118199992 1.8939470033467496 1107.8104993597951 1007.8104993597952 10.942501504404548 3.451751665308358 10.941598864441204 3.451751665308358
